bacterial_count,somatic_cell_count,status
510731.8743754599,87606.00936624985,0
312918.4605117164,19433.75656821432,0
510464.86605760874,65338.01349776095,0
440733.03102143743,99966.34066989706,0
150031.85794465337,5622.582955008271,0
379174.87414884113,93509.76581388296,0
732152.4995746317,53055.49406232204,0
384601.277497313,51832.32804558805,0
48010.05463548458,86557.7684444515,0
491889.3203658298,67267.77233725313,0
489886.7538226246,39302.14288830994,0
670932.3065792063,25448.30046455635,0
68150.83081586243,77892.82082766724,0
232936.93390846727,61841.85617542295,0
102405.30861518973,80622.60813758806,0
418919.0245648998,58544.02637586721,0
252149.06943876806,80086.64393882634,0
93174.1000887955,77679.52100983726,0
420533.14814165595,87288.77840277358,0
347712.99115806073,74521.82838655011,0
134485.95629431182,53097.329345505976,0
524461.6775370584,19668.72655680538,0
641059.4711876957,77902.52688224186,0
526938.4139888393,40055.8845873869,0
352592.44701039273,46338.12661458947,0
727575.4136332641,86179.71979098055,0
515293.7418918412,14852.50595895702,0
313999.4419245527,1886.8899101267543,0
737056.9721279853,92270.88289552093,0
500743.83116977016,95227.08366743551,0
281498.0685079077,62812.02395074461,0
302628.9319576809,68498.35708087574,0
163425.0243444417,35878.67629784472,0
439798.9541620412,90248.23579957694,0
110214.4502028703,79289.69740709446,0
387175.8860247985,57095.690035547996,0
173132.2671161501,63975.81051605615,0
192496.71555496275,10945.392443257917,0
635236.6294562377,98574.84241566264,0
446024.6137323653,72419.84471902747,0
638642.8903229445,86323.51227860368,0
117755.13029544683,22826.457858739723,0
485403.45544627693,86052.33663513497,0
155655.82961967218,26364.491592074348,0
436979.0089991389,68856.09145401965,0
469150.12194162235,39505.09700259924,0
644213.2007303642,32719.81783372857,0
287029.440254132,90897.44045368419,0
90191.4836636854,99249.26933240148,0
732704.626759585,1559.3620609096747,0
610550.1819225943,93788.52385350382,0
46291.17292086035,47854.60821124556,0
364622.5768251348,94212.48345342642,0
648344.9126920442,23041.13075130553,0
201214.2576528148,87453.84521377654,0
536420.6152623442,25986.58366004698,0
701584.8151496451,31213.057343743843,0
442284.7348379888,77329.21574780914,0
450263.6127737615,23543.701225354096,0
250066.1725932467,98553.2461082562,0
239378.66793647126,29920.24899439688,0
347261.380079156,48474.56227564749,0
71368.12375697707,94877.50480505725,0
289455.0256165539,6777.251825026454,0
55589.064848832386,62689.82242184836,0
315143.3080740852,22412.553726809747,0
246686.06990758597,65993.1383304721,0
291042.373081182,7268.9993780183595,0
640409.6090549779,76751.39661061898,0
444848.32822596194,61519.34269766075,0
32490.40270704423,18524.902429933078,0
740887.0745057935,11034.616994693291,0
271544.661588899,27297.3474747796,0
457195.03825388,66219.39624032214,0
223532.40263563508,91734.01142368469,0
620304.4540727246,29177.438300027792,0
459006.8033490255,35817.98221054758,0
321294.9681232649,78917.46324742278,0
475126.5411169265,31222.73263045947,0
150574.49936146036,95427.56081010279,0
37717.26457885238,33974.883700747625,0
503860.4531601711,92373.89481383999,0
523380.8160425109,27875.086005236117,0
257181.48592758784,54138.2918335219,0
316472.66466125165,79264.3031689053,0
693400.554552117,51718.64799925944,0
343152.67196694505,19947.701972946164,0
170243.5369787817,75931.544306868,0
391788.2279156107,6695.289446717578,0
437658.6705271242,37679.446427121766,0
380777.87400948076,44817.64383598789,0
72340.89937750001,31387.06513240137,0
337441.1260829448,33021.82452811319,0
377734.0147876579,66730.89013222573,0
374487.4270104196,61891.95884598378,0
623415.4323516103,73539.56103630707,0
252297.66472387954,22067.791289333072,0
226577.29901188915,78346.35492587248,0
569631.1971025175,36679.90823136173,0
528614.0719604783,39819.415039259,0
613305.2561382613,50867.281119893916,0
276784.70122150064,97869.03346349794,0
663441.6741960067,84998.30511343015,0
291929.25380805036,8495.476284292692,0
586100.9437649617,46100.97748430566,0
535963.0253413487,62267.91832450659,0
432494.5958639485,23716.538932100382,0
121926.56212024963,86114.0007512837,0
613497.3409982586,24943.911975391264,0
107154.22833446201,56789.712067708235,0
108304.85534544126,42743.1212830386,0
282203.51778609824,3365.6481470284994,0
590505.443472275,75105.66365006474,0
309102.25546249305,85971.59342184337,0
400636.3358786723,23929.172450231472,0
723773.1513683242,14811.868517503324,0
174839.6909750676,67972.18126640025,0
584439.0270184075,3733.2869465664944,0
158698.64732944928,12960.13885350784,0
358197.0171500695,40231.029642128735,0
578847.2993569442,10579.457950186588,0
566546.9012205658,93686.58864532982,0
681184.8923938583,4258.756704861755,0
262491.0377670804,94375.04224392088,0
367174.5971992275,74871.36296144756,0
74643.22795594334,15029.063318193781,0
54838.71119145401,88749.6406405415,0
349710.58107572695,38796.26246125183,0
80605.23045253237,72794.79132320704,0
529740.7628773048,11815.438664271349,0
607150.7005257704,49108.53202842784,0
268532.15409688756,15118.766009226136,0
677291.0085059975,26275.84504331516,0
146493.50023579964,76642.72505531073,0
170854.41837472052,29619.920849783866,0
87756.22701161959,74772.0860330879,0
485390.6468539095,68794.81649274607,0
74814.16093824845,3392.0476770848086,0
712033.7676384043,76818.738880038,0
19763.43750824211,53604.34716425082,0
472274.41841857065,27081.11118389951,0
59374.88586837822,16362.088168182598,0
193614.21091730575,71830.70421135894,0
80187.13952074846,7080.745396461252,0
732206.6982631771,99153.04328210838,0
742012.5422573556,4835.359854975019,0
25032.789187363345,45863.86640673216,0
531739.6078508883,59741.9538924732,0
421455.2026958177,1356.3955148217399,0
155230.03760447612,7885.097119591577,0
407719.82386128494,76705.05015569906,0
644903.4115844422,62424.94537991956,0
166619.08901464194,50072.580756467076,0
601233.9451343281,43930.32687903974,0
497685.2990742941,2501.999033043256,0
296473.40106475056,86236.10627633135,0
618126.6572379078,7001.770455901735,0
4813.282008522574,76548.12520285437,0
409306.2228772791,65409.77772428309,0
237090.34410063195,31341.06859946001,0
453470.17165257054,8258.822007378663,0
106697.00464586676,67915.9322943873,0
474060.48719993635,43401.85540087073,0
537783.5903954005,75687.5525578079,0
97681.32249337091,34856.33127940785,0
251639.11973966623,40750.025959697356,0
415626.9414786962,38360.60185283248,0
697184.7048528804,16229.396578098555,0
435329.77663409314,73871.6665351877,0
137484.73308747416,89410.85533367613,0
113019.7362478195,17469.93114193558,0
383428.9313509357,4260.072804813742,0
610211.7373830639,20517.816427204893,0
301552.7107404437,63287.10335670139,0
511643.5086548795,90119.38082081448,0
352516.9230296185,49648.579974343265,0
196682.157511773,56648.31481315915,0
233071.368123865,31274.641401831548,0
97787.45367456599,4277.179860802438,0
636422.3455204586,71375.05176594286,0
351634.56475903053,21954.601922193517,0
612723.5916582415,38447.1295899671,0
105996.2099448202,19340.144148359796,0
289475.68747544877,1085.9367222319504,0
368557.049211376,43737.07209797261,0
415758.7876123969,93300.00153718394,0
376065.38383726,83355.55823864313,0
200824.9530078635,38060.444570296124,0
386860.65318631905,52218.65998760961,0
289665.5103045922,26923.281813256384,0
267931.2091792737,65391.37031000276,0
630682.8645433586,59801.58724290374,0
260107.135771637,3839.8099754692107,0
393357.3795373207,88815.84563971827,0
177049.6488040371,76353.77169248473,0
611854.5653070647,45265.1558193107,0
189014.8592749275,3906.270985713067,0
399444.5334377516,97714.33026524344,0
391954.5679672552,57742.232649000565,0
209434.3856186626,72223.82307655842,0
177960.532596728,62656.603369422926,0
448928.6434929774,7612.873863327396,0
93372.96226169953,97535.3531772574,0
550558.7197533487,32244.871627582204,0
524893.4717192877,44333.760481963145,0
526410.130633333,99442.75599196316,0
481809.86899863137,92981.78611059571,0
36457.38335349183,84808.06481709206,0
214734.1842820871,93363.92263565637,0
429663.8862866767,67932.9296005403,0
729825.9736481392,23982.443454624005,0
581966.2646261684,69430.75020349547,0
632433.7962981684,28729.21451501964,0
244887.56958931574,5401.692857236462,0
736063.7256722541,92318.4157638752,0
610388.3179041768,86822.29450852194,0
420796.6785515562,75800.4698826529,0
282797.0937997019,13283.233764402525,0
148000.73518336736,24925.621752867057,0
48395.90774121541,34167.70799273184,0
143248.37009914877,60059.500159857984,0
728348.9244244199,42394.368493882415,0
652670.2268531835,89874.63876084551,0
868352.0538065445,937575.3221914397,1
927295.1684626467,508982.50147503207,1
864473.5922287928,906221.4622010747,1
824325.4391120771,500480.08787415485,1
916119.8161584913,428469.80536468,1
900580.512815707,431409.6117778835,1
996829.521081454,689643.099330781,1
866806.0682182622,579023.1918811705,1
780481.7212186399,147734.45815956895,1
880246.889642166,115957.7010968419,1
756985.9111723879,967058.4334582672,1
818398.4254744377,637133.4503089221,1
801679.9411502207,863609.0798568112,1
780343.9190330954,615099.0894223303,1
913479.9646088054,529567.3004187108,1
892439.5198548306,183028.77604233497,1
994997.2560308296,465993.26724126743,1
913553.2400778345,807958.5178790959,1
882308.3351618429,493619.55268906656,1
946001.2153586566,853954.7147568476,1
800430.4842782766,634652.5726550376,1
813139.812303634,636238.6829435575,1
953254.0468701806,160935.4193396705,1
915279.3977591697,445551.5418110711,1
781904.6941613199,638026.8055141189,1
813119.2318343949,390476.3342726469,1
786716.1621569361,897801.9522979419,1
837643.9565428959,888960.5191550883,1
962117.5461350413,170765.35162856372,1
993888.5388185313,187727.06281854556,1
867247.2434372836,597645.8498563782,1
987348.392232497,495287.241515141,1
784617.549841016,664335.1812016544,1
829356.4412907627,785699.1283237986,1
766904.6488950762,943781.4790660252,1
827883.1600864204,709049.0308108006,1
753797.6311899441,266582.5461540666,1
922821.8069860466,589213.5201029112,1
972154.4900791649,480658.53533079685,1
967421.0535084301,223588.26038896438,1
937164.3609238628,810312.8617931618,1
818902.424419638,658479.3157920579,1
925131.6048828174,633440.9299407578,1
936657.9497510607,686199.9096485054,1
760829.5864165461,765369.5170343334,1
835734.722407951,449818.5407536847,1
798006.0740268392,821831.6530749518,1
847388.9108117498,815323.3287890317,1
964871.828342553,884386.2440541675,1
991018.7003188964,388318.193524225,1
988718.4327595733,484520.4448640315,1
885983.4253185586,593266.0501460503,1
856151.4522694832,832652.0841914489,1
839542.4764755262,730310.7578051414,1
960389.8675097683,664056.2867376879,1
904477.5743914222,512412.0754925709,1
991580.2190330648,522585.49005669716,1
806300.798599261,661738.2752890242,1
807176.629118777,541715.7330420231,1
978213.6784119505,628721.1385800241,1
771881.1625437427,901485.0159331408,1
915297.0192380956,623343.0470317495,1
978581.1329930923,654740.2290160338,1
972422.9273633065,512942.947610056,1
898831.6440413224,868197.9061340366,1
772071.373173059,872272.21798606,1
903701.7311607576,813263.3537904038,1
902824.970682557,206057.26627556456,1
962769.2876623231,386508.3556686416,1
945690.6401688813,473484.79034429207,1
789586.9336583436,553005.2056947168,1
869945.3589600326,762018.5923742435,1
913824.7943991907,155355.34635372253,1
869708.4260973223,145618.2350412215,1
814618.1335234389,481754.83426600875,1
894148.5624031667,248218.04227025827,1
928160.8349775732,969755.7019067451,1
990078.4950547253,973854.524092969,1
971773.1271162354,596756.3094563591,1
773651.0695013583,925909.4205125523,1
886751.6990495385,627824.6926895776,1
963327.5615019258,245997.25337783303,1
807711.0981136122,173484.52231204492,1
803856.3344685497,616724.069473435,1
753450.6423315433,442400.2836380385,1
829318.0465730781,628238.7910968828,1
808823.0119905892,966506.290782009,1
784014.9811170775,674665.9977221834,1
955568.0937780254,896279.9105616304,1
788137.2921468596,587104.4700565978,1
923540.3041148772,762486.5027757192,1
828790.0484446205,724274.2503611639,1
804347.4155099387,692637.4630340269,1
899841.217110964,734887.5569006156,1
843159.8946063265,788168.7624040926,1
947937.662408697,396031.12477109756,1
752167.2285139512,157166.3610860031,1
963259.4801656391,455415.04086727585,1
938877.81692736,839107.3222512235,1
800131.8511096482,443366.5774097053,1
904706.5700989608,805375.9963047481,1
978165.9459021697,918133.9041812676,1
860804.5927595673,822281.9170719605,1
998281.3976743887,153527.60194717976,1
833377.3554054927,214061.22778389277,1
809386.1275504705,430726.4800503229,1
817877.8343086514,241524.95395501886,1
845789.5567625086,309725.7294759465,1
888450.7074959523,863833.1028922338,1
801153.0766565085,648905.28616526,1
896956.782917771,104300.17288192437,1
784203.6972924824,573936.4155917896,1
832647.4727202358,641608.3195820333,1
824692.1610084574,450408.7820724951,1
841885.0213722965,571842.2738840024,1
868786.1643605273,676007.3089544374,1
805816.2850886813,681410.3545496529,1
949825.3019408839,650841.4590728931,1
971737.4339676788,313705.3590206811,1
890328.8746635312,868705.6052466138,1
850787.4376581828,423682.27027600067,1
960945.3272101989,686716.6182420169,1
964956.0553300759,660573.1165041978,1
958904.3422112239,986332.8860906282,1
996646.3613516368,452501.9173543683,1
952146.9920579359,315947.8321519124,1
919819.0303383978,604792.2356623224,1
775392.4209633067,267666.1804369746,1
873708.8482591723,775454.6351546568,1
959563.3477046634,982496.3362171156,1
779159.669991348,104030.76763192166,1
780994.8044815296,755636.691309214,1
990628.9019170514,639508.0563010324,1
844836.4362595412,419729.7644707676,1
920339.1093313642,423584.1774647122,1
985608.9769057437,406884.6142700244,1
993921.9815010543,832376.4555535684,1
992942.8263747978,676583.8497053448,1
909233.9980172297,698683.4162534802,1
878013.6949918201,580583.2367934865,1
870642.551901885,279293.93328596535,1
793501.7836251492,265300.4470686775,1
800327.7891804709,743905.9216257324,1
967064.2310110446,456152.98073307285,1
960382.3280927103,254480.14006887004,1
841664.3529092823,357695.9825593875,1
993064.8266105904,420983.8106118909,1
892567.266930332,571980.1650374292,1
879070.1097017273,298168.7942367471,1
753666.7403857224,357592.56197758485,1
858382.202320578,725728.5536231537,1
856824.8890786666,105177.91486793765,1
892790.8790065851,736864.3731748181,1
910170.2833360964,402662.06796362414,1
998464.500799563,588129.1861190335,1
842934.4728842787,933155.4333481085,1
848261.0340744506,771855.686183241,1
958363.1556764615,751711.4275905142,1
894755.8955836531,319211.4505233662,1
990028.6376879341,197445.66666451137,1
827632.3442636207,654292.7831574427,1
754220.1015626866,848762.5095531637,1
812404.8400553266,709206.4035198606,1
861607.7771288623,313042.7468806176,1
916408.0920328218,107741.24486908766,1
875251.2156460446,787766.1112055379,1
795503.414964689,776167.6396889812,1
848761.4302676124,628101.3928252523,1
801659.6893216883,408167.4943413835,1
941712.61300787,605102.4941410571,1
976979.3437088134,416085.1023840542,1
939048.2909462019,396824.27012391045,1
854479.8262565932,872648.3755860025,1
861042.8044655966,161422.02615235967,1
981890.1583087078,962624.4431365601,1
840840.4791655224,961802.2082080811,1
760154.3989064608,100738.50011048786,1
809155.3168718502,831162.8555352255,1
776727.4827464191,466080.4101579078,1
930474.1053210241,380066.44746679574,1
784504.3397781292,305826.5942347307,1
968106.0774904665,595399.6333834581,1
893336.2966340056,991754.2612685476,1
981647.282097854,390624.15506008844,1
929225.4526657446,722694.6716949397,1
849167.293649543,217536.12919844876,1
804010.2933931762,434367.60031990835,1
921425.4293749491,924783.139726995,1
778107.4863295227,116106.44636105561,1
973873.6500077628,519112.3617859788,1
959261.5524985594,493747.2445302719,1
842323.2377056901,534915.547124082,1
977978.7994998677,850296.8579128606,1
905376.9451422531,622266.724509151,1
882449.6609516833,660652.8195709615,1
886555.409055436,721079.7078193796,1
908743.5104461662,693734.6465135878,1
980329.5168039537,907848.5489661734,1
919334.2532451432,734384.3910666695,1
945681.1959951648,153155.12201190228,1
889813.1609986209,276956.35431422567,1
906804.3725447942,946626.7598479211,1
958392.2387051553,468745.04229724914,1
924658.8067761122,619630.0576477384,1
870562.3003367182,323927.53741380025,1
803480.2275536753,588748.2406094385,1
888157.6843493917,930798.1566309171,1
932119.5709626441,193903.77497135784,1
863992.9727349281,707181.3764145757,1
975159.0869343318,494657.18078338803,1
843412.8507039797,133429.74110222157,1
900741.0962458457,661563.9110962308,1
991032.4115606121,980130.1531078555,1
803631.0044433019,433030.9687732988,1
850781.9636260128,228675.57311118947,1
764538.6895932138,142373.06101417044,1
784978.6364779951,387118.24483599485,1
942113.3285027435,227123.27168253373,1
856979.1756823263,281741.9086539431,1
889144.7536391653,249012.3974951349,1
973380.9139408343,368359.98309167667,1
866076.9973292201,316881.7892120213,1
990676.7420789253,865331.2454106853,1
982989.2164546729,155946.4338175154,1
936413.674663339,875267.5464058963,1
815409.0343042949,414354.3193630941,1
972918.1447614861,190480.6585213062,1
855602.1408909983,441403.5876548628,1
864707.9678030255,255389.61696262867,1
942208.6071625361,984169.5377469098,1
974050.1362481122,524208.261203501,1
955521.4894226852,789596.1385654465,1
936117.6204593134,170314.61143295208,1
751734.4990228679,443582.3827808669,1
973853.7149737276,652631.3915327744,1
858842.8945956908,815162.5025010976,1
876624.9554997105,951210.0111143984,1
899042.7312150782,546462.3912822669,1
985818.8227454654,939064.8036817015,1
906244.0407855515,906071.6243594985,1
891238.2423583847,950341.6969292349,1
796392.1957505271,178866.4552547255,1
836824.3812008363,707767.1927517467,1
978112.5782197376,409693.8485939488,1
991266.1619441751,274885.4921360932,1
770648.982288965,240273.23434880257,1
763208.2887698893,122119.229985594,1
929505.8371942762,524963.9994056306,1
976804.6901647678,936357.0809507115,1
815607.6139708651,740919.0705556171,1
943063.3596692246,253641.8283786735,1
927961.9271504724,507083.45564739814,1
843791.9008547859,492074.8301492252,1
797522.0769164944,288220.8717382953,1
857399.3651451111,175991.5990155422,1
869394.0309732459,496295.9972203363,1
943434.9813325974,151193.0656770883,1
907458.5141818179,709678.3883765355,1
844003.8862501198,460250.85295370553,1
941837.5468053434,463763.7789171542,1
776271.2067424776,573151.7940325034,1
771815.5184001119,787554.6738229747,1
939360.6737623604,663752.9644141281,1
965900.8254340871,974951.5032146667,1
969592.9811527403,889677.9353749999,1
971721.8390384545,228311.41189869313,1
906188.3829725456,170291.08622866537,1
751904.9093216169,176804.06825985064,1
956633.8013998063,234390.45050509355,1
766356.9339594515,343977.43078193924,1
991020.2552562174,857524.6782768032,1
756979.3984829887,797136.6749977411,1
899186.3381717472,612873.9571194714,1
977412.363725889,192885.40918889368,1
950011.5201445795,233696.70481253162,1
891886.8915040072,700802.9415497676,1
929322.0519980518,494941.3542614247,1
761495.2327389936,351415.85832800914,1
785511.4844853608,523897.507917672,1
754998.5779171421,133778.51849716378,1
808499.7976895851,842002.5605819973,1
820607.5265199405,213510.5098947811,1
772319.2177623347,332241.9935613056,1
834354.043351443,419908.3730980023,1
970718.2904623827,866419.0654961654,1
855667.8922097269,290145.9195839092,1
898718.3181094944,319148.1322723953,1
776853.3782725703,108608.25430034372,1
971057.7170475321,648772.2659932154,1
898804.2793373797,145641.58088319818,1
781822.9895448539,332313.98750123486,1
918141.2804569602,318672.3323607972,1
967005.7334629183,601954.2708108504,1
818511.7906702536,486072.1010688945,1
885722.2808879409,675751.1317552244,1
877758.5081895386,952901.8820178579,1
794329.3531144693,523101.9772895807,1
962722.1843614863,463028.15385246096,1
894233.1770919873,997789.2594207533,1
981132.6801615362,492614.44419950893,1
867257.1113412472,359586.5431219238,1
857943.5853064959,657381.6753547987,1
868866.8863453087,464568.1587079941,1
943160.5077720014,527001.0967751564,1
911066.528739023,994549.3542997102,1
778484.4767629714,981737.2323626685,1
863620.5273637623,874399.0640090528,1
788142.378864562,677856.8909247562,1
904984.8504206596,878252.2361299773,1
766528.9036357194,316351.8955075807,1
992228.3780555995,695928.7954826577,1
982266.9106869731,552662.1605939677,1
826092.2873817721,843206.6952305349,1
901214.2885549584,104441.3373434324,1
763658.9617874766,763076.4489250027,1
919926.0861363157,277406.5465795263,1
793938.7252449077,815101.1576552453,1
857206.4029860974,452679.78269127343,1
779206.8065492621,402162.6682544155,1
979725.1191172986,691170.8164549154,1
921848.9185147926,300698.1865005689,1
919945.0273827596,952162.998622546,1
759855.9748862552,870467.3849005399,1
951465.4982862617,444849.4179561017,1
798640.1094567173,249407.04443291103,1
913548.9093985428,440176.6780537853,1
763402.4669357416,409630.2562376877,1
842601.4024626099,877630.4183532915,1
983038.996748754,233368.8657057362,1
944893.3267619134,867974.0553772778,1
769574.3121388478,659011.2024362367,1
763242.9104755821,298232.1438102288,1
802568.917249091,736050.4490209308,1
922025.7016265604,142059.16133380146,1
755951.2524511579,550420.1095789997,1
933836.4108914429,745757.244103897,1
780944.3080349038,463149.07140437706,1
891601.778916998,291286.11223177443,1
820919.3230568441,121979.09622807002,1
875010.8509319908,238707.52142634132,1
822536.4877238147,405873.4133723288,1
879305.0236973912,798493.4289285201,1
842325.5043043538,623953.0701144731,1
829641.6407331928,683673.6985667457,1
993128.8484541902,867846.2190891635,1
786686.7433015456,357992.8895289623,1
879899.6353804965,940496.4047145499,1
942359.593901963,912740.2511672712,1
773037.8607739684,501013.1257393322,1
922494.3125507468,470648.0993783834,1
967684.9839780191,949444.1378952331,1
906820.468837268,847538.9359505062,1
764026.4062212965,830751.955157998,1
978300.4640770666,746207.8668490642,1
876433.0100190553,656440.1585618631,1
756262.1342540866,494716.6159935242,1
818432.3867269773,248217.0620687617,1
987506.4752038557,282850.79765729,1
994099.6971663722,907526.4732670903,1
869334.8960407148,471440.01743706793,1
961192.9643434798,624210.2232013629,1
953738.5805751602,829774.811452717,1
942636.4187283266,403575.92341238883,1
938868.5170681371,993399.0848153223,1
771233.9673466084,766526.8755357745,1
962636.6806729978,898300.3083706977,1
966933.2513990304,805141.5185704661,1
971325.0549309866,350181.1739977886,1
993072.4251640884,830065.7299861277,1
848547.7833278361,239067.0240234683,1
993584.5355065851,484934.9329307222,1
801424.6062629126,156182.2828074521,1
790686.8929967025,805548.7698005758,1
820812.252412296,751618.9941186801,1
988682.8057648416,473402.479479468,1
777727.464313179,852987.3319640955,1
885402.7784951509,536785.4787307774,1
791685.9469443783,376211.69847243256,1
882055.7211370403,636232.6459902385,1
890400.5132858141,419482.12025644135,1
951903.3720514281,329699.57681552775,1
779188.9163912971,707069.9526565063,1
862619.7437867312,966811.6730545354,1
827293.649011986,433098.3260831753,1
867755.8574473225,296350.762009721,1
750798.5721153851,279597.6072815837,1
998763.5676723293,782283.3298956301,1
792763.7357179583,317344.4319763724,1
925334.8393121723,284584.7214712049,1
959808.7062612963,471054.80637074885,1
946682.0867431444,628619.479576763,1
984354.0005978533,756699.2442769791,1
898421.7236087532,817202.2622716784,1
757483.1608679268,999273.7141363962,1
826379.4541065523,138217.63654992604,1
807631.251254759,372681.71356339176,1
993271.4024488563,142248.78620493086,1
927260.374084039,153504.97738485795,1
875005.8119962579,338884.64489875676,1
917728.5603335024,478925.3940161718,1
787464.9592326719,869252.8681908925,1
880452.6057250673,250782.21584850358,1
944814.4244525755,770469.7573255814,1
870961.0054948087,176850.59228505078,1
790462.3062376312,231551.0215883535,1
914328.7928576369,487723.2242910461,1
764002.710248756,626559.1067453995,1
751274.9511675346,406517.9836058397,1
848148.1294671908,905518.9664774203,1
987833.5807788144,928984.8368936864,1
840610.3367142328,969918.5735080463,1
833890.3423007865,339434.72773705935,1
787864.2804751088,678658.1538845523,1
778403.2430828636,920402.3128593359,1
782922.1569366566,553019.7109073857,1
776802.6671222963,337395.261373639,1
901213.1264023565,989307.9872631858,1
986393.6814072079,624115.8324147927,1
798021.3063687074,422453.4931086395,1
871957.2463033294,194021.0288131379,1
929654.257284118,784208.6858241423,1
792436.4384262294,205973.50416852304,1
976514.1890286624,612922.8582005932,1
937141.6076729621,993563.8274724793,1
873419.8940462472,312329.8715685091,1
977745.2562920218,550935.6285031695,1
859137.976627374,600314.2413341904,1
808518.9821242042,527681.1512751497,1
848962.2934992892,652132.4941977094,1
951480.4800957141,157059.70535330297,1
875684.2709649331,166319.661529527,1
831417.7698972148,250812.68700442245,1
963332.1618759491,825412.0941145703,1
992512.4935242673,820559.8957064926,1
993451.9296219223,573304.0102095301,1
901961.1818591016,124159.01785898239,1
857862.7338928119,809922.0617981757,1
943652.665023766,538174.7358949285,1
806891.29547358,358500.55223104975,1
966402.9894709883,197232.0792260518,1
801238.8041064263,379675.3341174213,1
940442.3795161903,937998.9959014768,1
828444.8101342355,449648.8982087885,1
928587.0356419574,150155.21869623047,1
979795.2816198375,897994.4948359843,1
961301.4106426255,903795.2774873815,1
783842.0942353706,716893.4812428989,1
883919.091647676,729568.4400502043,1
819547.9585403225,433472.1141424826,1
785609.707112836,721783.0860230288,1
797777.591958337,181913.57452616788,1
996484.6216342469,574187.0962150553,1
805170.659164929,696424.3881575589,1
897688.2576103235,586672.7419944957,1
798314.5031028948,147715.73838479456,1
948399.0801032934,773222.3571145881,1
940701.3402506565,832969.1446426715,1
766181.4838434668,665227.9666386885,1
798688.2847732233,941675.6127525733,1
954895.9791426939,738882.7179260445,1
820987.8279787725,219173.7423411544,1
996943.499611819,200701.0392063865,1
853078.0550844717,442404.269494213,1
883011.5279610115,138357.04227952898,1
975731.9209950543,190700.540887465,1
930516.8256159874,177031.7461747813,1
911815.8799586995,219338.3163281473,1
928848.2447575937,513084.3276069157,1
829567.878394614,153536.19037578173,1
832066.9516422071,232810.9966013499,1
927388.2252228527,203738.71721621967,1
903465.7411367869,472194.44659488543,1
751205.3281861598,841823.2556648602,1
878817.6293365427,453078.32083247753,1
801969.2495702626,386205.5163538307,1
868532.2510478704,188508.400291024,1
807207.4144499116,891857.443260745,1
850266.3505235111,928627.0121193485,1
790536.3815247912,606900.837261851,1
860845.4496734163,174071.32168799828,1
941656.3490089778,714226.1043199446,1
939273.7599510961,380325.25932494743,1
931728.0563658888,697562.2440409885,1
816164.5919555827,919071.4516747314,1
882877.6631403964,535836.3416590472,1
874288.0434051375,882230.8319930093,1
902644.4720436181,169057.77812181515,1
926286.005735336,230875.93975180673,1
947992.2820454203,223494.42644758092,1
831252.0153473443,479060.0984412814,1
821379.5369509732,435470.39294410445,1
934187.7474996882,763129.3769017216,1
856667.6359757897,445618.63213192543,1
766492.3183273871,677693.7834564557,1
814805.7524667693,845837.1334505479,1
997214.4634839904,798781.6945462957,1
952792.8927748195,739522.4391917866,1
804301.1079736652,818447.3273831597,1
965402.1978710673,151888.63197694806,1
759176.6829045999,554101.0325777724,1
903735.2474596808,772647.0565209377,1
853930.3630494297,328165.66995356535,1
857246.783552013,293551.5201109961,1
907818.0241130424,999213.1397513298,1
802486.6072342098,573745.7499347661,1
971137.0529376083,390218.0239907261,1
911406.4691997343,272081.1472992124,1
960946.418730135,131992.9241015931,1
834812.0702433488,750455.4908994269,1
906378.2386221399,338767.60441358015,1
992085.5935608048,938689.9472123474,1
938044.8128168258,807002.0275507551,1
873962.7916648202,659221.462872426,1
849389.8818933369,330014.89932607615,1
755809.7838628732,773756.1708963021,1
769228.1954342559,478712.8333968014,1
762608.3716399656,227653.26707726545,1
823156.855643954,917563.0658819266,1
799406.480146392,890425.4154533187,1
787840.1423301795,809227.8730957226,1
925282.7378397936,178192.8071506417,1
885593.556811383,457497.20472544903,1
883212.6489226124,158500.1203305044,1
873485.098069548,544170.0734251032,1
846305.8173654187,354321.70598993986,1
914897.4510928545,197203.091194704,1
938382.6362711824,816769.7416614803,1
967582.4887403799,359591.99459123786,1
918492.329235777,128389.54321362072,1
975044.0209298648,188215.5722214573,1
978579.9543111089,185406.5368533997,1
964199.0487368479,695103.3024017764,1
900913.0087472695,834757.1378041749,1
949987.325112606,448196.4443821429,1
962434.0658619852,669218.6838770086,1
832409.0187810635,951505.4018393331,1
995420.976434466,716464.2212844625,1
869897.2674203371,928093.856117362,1
780195.3587469091,681984.698900416,1
980896.3623656853,849129.7545053123,1
835501.8387317568,415082.1615908815,1
915367.8620835393,264804.7713628694,1
841679.0779452643,228083.48960163572,1
988028.18487323,304147.7015648684,1
830129.4602264568,380174.736581146,1
872424.4506665008,215075.43559799937,1
994738.3519535947,142265.02230003563,1
788413.2427670342,962520.6173279351,1
943024.0195348588,362568.20926570345,1
992067.7625918643,883532.8765626375,1
993105.1080785077,934125.118752898,1
873971.1222487455,748614.2882441226,1
828949.4250241285,784179.6063674181,1
795965.5857787638,109215.69604774736,1
935124.1944345196,991754.1450698648,1
824079.8002706843,693299.7781640227,1
828519.6243971509,159951.84014404519,1
820169.1584954242,422564.0984307761,1
930329.9614299093,557822.8745836415,1
759682.0725070022,998358.8695437893,1
